Text,Fuzzy Logic Classification,Accuracy,Precision,Recall,F1-Score
0.06 0.779 0.161 0.9231 reviewcont write review 2 month first cabl cut replac second cabl work fine issu use charg ps3 control work fine good price plan pick anoth one spareproduct oki bought cabl charg 10w bluetooth speaker work expectedit lengthi usabl car dashcamqu averag micro type b end sit tightotherwis goodbut keep check price amazon basic cabl type price drop mani time that better qualitythi one good product price rang qualiti okayus laptop cool pad overal build look sturdi longev cannot confirm also cannot connect 2 pc use male male usb work stop write neg review use cabl someth intend forcan confirm 12m product 15m seller claim titl sticker productno review mention need 15m length perfect use disappoint rotat cool pad use cabl fall short around 15cmit work well cabl soft flexibl probabl last long alsobut pover qualiti,Positive,0.8474300494988214,0.7294182835294872,0.6690778118588563,0.6866345034769888
0.017 0.744 0.239 0.9475 reviewcont good badif trust amazon basic go write review use 18 month still sturdi durabl new onenilus fortnight till car mobil charg work wellnot work fast charger plan use normal charger pretti good product qualiti goodim use cabl sinc 1 year current cabl run perfectli without problemsif want buy best typec cabl without think buy itdo support display work connect network charginggood use,Positive,0.7995061296113143,0.8196632204674112,0.7412994245715938,0.7216413596192465
0.108 0.714 0.178 0.8591 reviewcont worth price use local cabl provid set previou tv samsung face problem problem face time turn tv main go set turn set tv speaker set despit speaker wifi blue tooth cell phone proxim result stop turn tv main use remot control put stand problem long rundisplay good sound averag iam use soundbar issu dont know long last due previou mi 55 4 pro panel gone 25 year bought tv 2 year warranti panelimprov softwar respons improv pictur qualiti worth money budget 4ki use 24 day pictur qualiti look good impress go ithop longterm qualiti also goodthi tv good one thing bad tha tv time get stop play youtub video otherwis good productit good valu moneyamaz pic sound qualiti 4k qualiti price realli good,Positive,0.7023823665168217,0.7233280562460085,0.7973945382349445,0.5392454750138349
0.069 0.613 0.318 0.9792 reviewcont use 14 day experi pretti good pictur qualiti also bad dont expect someth world price point go tight budgetiniti impress work said glad didnt go cheaper option costli plug play updat screw upth hdmi cabl good watch moviesport give better qualiti connect laptop tv play love itwork expect length cabl short mention also satisfi requir need length better look optionsal goodit best hdmi cabl price rang problem yet go expect deliv time deliv timeproduct good tri cabl wire amazon basica brandgood one,Positive,0.7295772493117625,0.5764494000128515,0.7813771980572961,0.5527070186370477
0.025 0.784 0.191 0.9578 reviewcont good braid cabl long length quick charg use xr cabl valu money chager appl oem portron type c light cabl worthit easi carri build qualiti quit ok charg speed almost equal origin onegiv review 1 month usagegreat fit connector l shape connector conveni better higher price productsgoodbest product price rang go softwar show product genuin recommend braid cabl productswish appl made product easier hold phone chargingsuperb qualiti support good charg speed type c lightn 20w price 250r steal deal nobodi give qualiti pricegood cabl avail decent price rs 312prosgood designl shape connector help keep phone power bank togeth bag pocket without caus damag charg pinsdo fast charg compat fast charg power adapt,Positive,0.7149151146882898,0.770688515204905,0.7812686139033131,0.5501348237344634
0.042 0.744 0.214 0.9821 reviewcont regard rate like much reason regard product acer compani manufactur comput monitor best qualiti prefer compani buy tvit 1 half month use product complaint regard product plu point are1 pictur qualiti good clear sound quality2 easili connect pan drive otg tv access content tvand point need improvement1 support audio format that2 connect smartphon otg tv doesnt support same3 also alway use tv remot start tv doesnt start automat swith press power button remot time start tvoveral good productpictur qualiti good bought tv amazon sale valu money price pictur sound qualiti okay bad want buy 32 tv afford price go onenicegoodi purchas tv two day run observ follow toward experience1 100 valu money2 good design finish3 great pictur clariti use jio fiber netflix4 sound also clear smooth littl bit improv needed5 packag pack well advertis remot batteri av wire warranti card manual6 promptli deliv 0 damage7 refresh rate 60hzoveral recommendedpictur qualiti goodsound also goodvalu money one purchas low price,Positive,0.7085631810237785,0.7516965015101837,0.5952629859362336,0.6887815684499301
0.0 0.764 0.236 0.886 reviewcont good product use 42 inch tv get instal tv mechanicgud 40inch tvbestawesomenic sturdyth qualiti product outstandingth stand suitabl 50inch abovearriv good condit qualiti mount excel heavi sturdi paper manual clear step tool requir instal instal easi quick happi purchase55inch handl,Positive,0.7850170596278951,0.7879647831374887,0.7542472471918336,0.8663642863693559
0.036 0.791 0.173 0.8779 reviewcont previous bought amazon basic usb type cabl didnt last long usb c product seem manufactur high qualiti materi support fast chagrin data suppli etc go itexllentveri satisfi purchas like orgin qualiti buy futur sister use cabl charg phone cabl durabl good enough sister phone love iti bought use android auto tata altroz car connect one plu nord 2t mobilei use week work perfectlyi happi product farbasicgreat product money worthno issu,Positive,0.7701173565042828,0.5788044860783794,0.6890700816021519,0.5463111502258089
0.04 0.837 0.123 0.8834 reviewcont work well day later work want replacenicesuperb product white light end charg colour qualiti feel premiumhttpsmmediaamazoncomimagesi81uab650vlsy88jpggoodgood build qualiti nice product highli recommendedgood qualiti look beauti sure recommend use 3 week use samsung m51 month back usb cabl torn wasnt abl fast charg took decad charg 2090 samsung origin cabl pricey flimsi search someth durabl brows product page skeptic place order compani claim mani featur low price keep neg thought asid order anyhow product deliv well advanc made happyi unbox plug cabl surpris cabl deliv everyth compani claim end aluminum case make durabl away regular wear tear led indic end turn charger plug phone also box come secret code need scratch reveal help check authenticityit easili fast charg phone hour overal im happi producti highli recommend cabl anyon need fast charg type c c cablewil updat review chang observ,Positive,0.8454294064101348,0.5102521141354485,0.6897509828011597,0.8258039757266233
0.0 0.676 0.324 0.9559 reviewcont work well fast chare claim pice highsid good itemgood work worth money awesom cabl got amazon charg phone fast wayth cabl good qualiti charg fast got good deal sale fast charger say fast charg take forev charg wire strong durablesup fastcharg fastgood product work dash warp charg good build qualiti,Positive,0.720929975310955,0.6288513720201335,0.6150141555191941,0.5734507690170993
0.108 0.714 0.178 0.8591 reviewcont worth price use local cabl provid set previou tv samsung face problem problem face time turn tv main go set turn set tv speaker set despit speaker wifi blue tooth cell phone proxim result stop turn tv main use remot control put stand problem long rundisplay good sound averag iam use soundbar issu dont know long last due previou mi 55 4 pro panel gone 25 year bought tv 2 year warranti panelimprov softwar respons improv pictur qualiti worth money budget 4ki use 24 day pictur qualiti look good impress go ithop longterm qualiti also goodthi tv good one thing bad tha tv time get stop play youtub video otherwis good productit good valu moneyamaz pic sound qualiti 4k qualiti price realli good,Positive,0.7535142518598591,0.7444270783769253,0.8249101878072247,0.6393307218335958
0.0 0.688 0.312 0.9826 reviewcont like product accur usb apparatusgood valuetil purchas 20 cabl micro c type famili last one year brand win trust provind great qualiti reason pricenatest 24 amp charger phone give full 24 amp power phoneth cabl look thick nice textur despit sure durabl usb connector extrem sturdi dont bend flex wire break connector doeswarn usb micro connector strong hook care plug unplug may damag deviceveri cheap usabl cabl 120 rssuper powernic productin price best one,Positive,0.7977425132813107,0.7438959550472002,0.6582395435897971,0.6134387215462858
0.029 0.772 0.199 0.9936 reviewcont yeap cabl support 65w fast charg test 65w brick realm 7 procabl pin qualiti look goodsinc couldnt find origin cabl 65w charger realm search long time good onecharg speed depend number factor best condit go 50 watt brand claim 65 watt fast charg use brand inbox charger person test multipl occass use month two never got speed 38 watt test cabl receiv box also gave speed buy care your condit good get speed tha 50watss buy go 3a4a cabl cheaper durabl braid cablesth cabl support fast charg im use oneplu 65w charger advertis could round braid instead flat ribbon cabl would make durabl experi braid cabl easi wrap store use dont get fray easili cabl stop fast charg two month usag warranti support excel submit cabl nearbi centr new cabl ship within 3 day ive use boat cabl 6 year cabl moto g4 phone still use stick themgot origin one fake cabl sold bewareit warp charg support 6a power suppli cabl long sturdi compar typic oneplu cabl box price origin oneplu cabl 890 mrp got 400 unlik third parti wire definit worth best price segment durabl materi tangl free alsiamazon send use product cabl super support fast charg qualiti also good sent use product other super product 3 year warranti buy itveri good qualiti fast charg cabl get good quick charg laptop alsoflat cabl design make durablei oneplu 7t 30 watt chargemi origin wire destroy year ago search cabl 6v5a fast charg buy mani wire phone charg fast 5he origin one wire good build qualiti 65 watt 65a,Positive,0.7438407999488708,0.5060084753604737,0.5981404731000148,0.8546612998811177
0.0 0.687 0.313 0.9931 reviewcont product good also strudi fast charg cabl normal charg love support micro usb type c good pro advantag 1 15 meter wire 2 durable3 support dual mode type c micro usbcon disadvantag normal charg fast chargingthough braid strong like boat okay use support turbochargingwork well month use thing slight pressur c type adapt come micro usb head better see cabl stretch use c type adapt otherwis work fine conveni sinc usual phone c type charg small tab micro usb charg travel need carri one cabl powerbank recommendbest cablegoodboth micro usb type c mobil connector get chargegood decis purchas productc good fibr braid good lengthth connector also tight fit sometim appli bit forc removeig itll wear usagein comparison boat better qualiti would say u get offer metal braid cabl better qualiti microusb pini like product bcuz help charg phone type c micro cabel,Positive,0.8246235795847,0.8876324384776184,0.8167248166536792,0.5071684330816109
0.036 0.597 0.366 0.8934 reviewcont everyth fine bulki hard softer thinnerthank amazon good charg cabl goodgood onequ good worth 150200 short durableveri good product satisfiedthi fast charg c pin usbyou purchas itnic product price 100,Positive,0.8475857357362382,0.8596783401233383,0.7790243056391355,0.5137662941914887
0.031 0.81 0.159 0.8402 reviewcont everyth good one suggest tcl give channel content rout anoth ott platform subscript requir takenhttpsmmediaamazoncomimagesi61mpjn3shlsy88jpgi like pictur qualiti soundgoodgoodexcel nicealmost one month usag tv far better mi tv 40 mi horizon edit got complaint 3 time 2 year warranti period final didnt replac third time display gone 2 day warrantyso never go mi tcl pictur qualiti sound qualiti good price rang must buy productgood,Positive,0.778791944659644,0.6631288087023381,0.5038876711406194,0.6757012531182839
0.05 0.687 0.263 0.8402 reviewcont pack good sent box italso qualiti look good decent fast charginggood product price paidnic productnic charg cabl low costhighli recommendedquit nice cabl price charg ipad smoothli go iti like product resnabl preciseworth buyinhnic,Positive,0.7654250906118619,0.6726984325033474,0.8172496112972344,0.533948054048297
0.121 0.686 0.193 0.7906 reviewcont work well 4k amazon fire tv stick well 2nd gener fire tv stickif origin remot got damag buy one price bit high avail rs 800like suit well fire tvthe repres friendli supportiveproduct good custom servic also goodit month sinc start use product product good lag lot thought sinc new time would get resolv still take time perform action time expect reason chang review thanksit work fire stick lite surpris volum control also work miss origin one setup also quickwork expect support promptthi remot good expect share manual simpl follow happi product,Neutral,0.8229757277065992,0.8060461013988883,0.899267272571262,0.5956466083453453
0.0 0.773 0.227 0.8271 reviewcont look durabl charg fine toono complainscharg realli fast good producttil satisfi qualitythi good product charg speed slower origin iphon cablegood qualiti would recommendhttpsmmediaamazoncomimageswwebp402378t2imagesi81f1zghlsy88jpgproduct work well till date issuec also sturdi enoughhav ask replac compani samevalu money,Positive,0.7382045434008679,0.5051623244180299,0.5166983038191829,0.6139187506847991
0.069 0.635 0.296 0.9431 reviewcont work iphon 7 didnt work iphon xrhttpsmmediaamazoncomimageswwebp402378t2imagesi71qffalv9zlsy88jpglookwis didnt like still use workproduct quit good fast charginglov iti like look last longth sturdi depend manner use speed charg great good product averag incom groupit great charg devic variou type port work best charg one devic timegood item,Positive,0.8341085939682601,0.8085350523785619,0.8410956347790535,0.5782147710362512
0.087 0.692 0.221 0.844 reviewcont overal experi price goodyou chang 5 mode audioplay store support app store almost app use tv like netflix prime youtubew cant adjust bright tvim give review 6 moth usageth sound qualiti next levelpictur qualiti also goodl good remot correct given bad remot workingremot speaker give demo speakerpictur qualiti best soundstorag 4gbram 512mbnot support googl playstoregoodhttpsmmediaamazoncomimagesi711dn0oa2plsy88jpg,Positive,0.8369040008631976,0.6154641953939216,0.517355808758688,0.5299980598257685
0.0 0.645 0.355 0.9747 reviewcont good stuff recommendedne better qualiti changinggood producti bought 7 month ago still work good condit good good cabl budjetth cabl good qualiti charg speed good redmi k20 pro support 27 watt fast charg good thing batteri backup improv charg cabl im realli surpris observ mani time test origin cabl result ur budget buy dont hesitatereli strongnil,Positive,0.8411644359067048,0.7038237323291774,0.6170992177234726,0.505660256228982
0.044 0.727 0.229 0.9559 reviewcont sturdi pack good producthav use brand cabl iphon ipad wife samsung charger cabl gave ghost less 6 month order braid visibl high qualiti cabl unlik flimsi highli overpr oem cabl appl samsung use iphon cabl wayona 1 12 year still go strong hope c cabl give similar performancei like wayona chord especi long one get slight shock like static discharg touch phone charg two cord cord charger okayokc look solid length also goodlittl bit fast charg observ phone like redmiit also look solid expect work atleast 1 yearbuild qualiti fast charg featureunbreak good qualityc nice product,Positive,0.7387463075977169,0.6771992047818571,0.8930566633912937,0.5527683970988604
0.122 0.741 0.137 0.6409 reviewcont post week use productusag continu ott cabledish operatoraverag daili usag 68 hoursth tv great valueformoney productinstal instal simpl amazon assist instal smooth time hasslefreepictur pictur qualiti great compar smooth soni lg samsung kind spec movi especi hire tv seri experi somewhat dilut time output hire wouldnt look like movi qualiti use watch like soni samsung lg etc howev time get use realiz differ see movi someon els better tvsound sound output decent wouldnt need addit support enhanc volum suchremot sleek sensit userfriendli exactli like amazon remoteo smart android tv work smoothli without much lag hiccup switch app one anoth take coupl second soni unless use perform look finestandalon first smart tv wouldnt find reason like qualiti would like hire begin great valu money product without doubthowev consid altern second tv own better one past hard time adjust itpictur qualiti good price didnt face lag ui brows app neg audio definit need sound bar u frequent movi watcher overal worth money u spend instal process aw amazon claim train profession visit instal neither train profession read instal manual instal wall mount took 4hour buy wall mount charg money demo given tv idea product thing make think twice thrice buy tv onlinescreen look amaz problem processor believ 4k content get stream devic observ green screen flickersnot often problem exist even remot control good take least 2 sec react user actionreason believ processor bad 4k game use ps5 never encount problem screenif buy tv small town shop deliv instal immedi within coupl hour want buy tv amazon need wait deliv coupl day understand problem instal take much time instal end regret buy product like hungri food front cant eat order tv monday got deliv friday instal monday weekend concept weekend small town technician detail could reach get instal also share 4 hour beforeregard product good qualiti good averag user heavi duti like game continu usag store challeng guessthi tv give good result within budget definit buy budget 30k import point like mention sale servic also instal part1 instal guy didnt arriv first day schedul even reschedul didnt came instal purpos strictli awar point2 tv got offer 3k discount icici card although product came defect dead pixel display bad period time3 even fault seller defect piec didnt got replac product total unfair deal amazon seller toofin verdict tv qualiti featur good servic seller amazon got poor inspit prime member seller dawntech electron privat limit give poor servic feel bad case amazon help thankyouteamalso ad tv instal servic product deliv unbox need subvendor get instal demo also depend thirdparti involv lessbad experi tv instal stuffpl look pictur qualiti good sound qualiti upto 3xpectat abl find real dolbi stereo effect remot upto mark4 pictur qualiti 3 sound remot qualitygood qualiti pictur hang home screen,Neutral,0.8263109770807524,0.5468531221489603,0.8472384881508175,0.7761227547954321
0.039 0.781 0.18 0.9968 reviewcont tv wonderfulprob best tv price rang inr13000good googl interfac load featur lightweight 55 watt power consumpt stabl designaverag sound pictur qualiti quit good compar premium brand obvious goodfeatur stream app avail compat connect wifi lan cabl hdmi set top box laptop usb game consol old dish cabl direct tv antenna well built chromecast cast compat app directli phone tv wifi networkway connect phone 1 via cast featur mobil app password need need wifi network2 via chromecast app project select media pic video entir phone screenway connect pclaptop 1 window cast option project entir laptop screen tv use window cast option need connect wifi network2 via hdmi cableabout amazon instal servic awful1 technician brought cheap hang hook mrp inr116 ask inr499 without receipt kept tell sale compani sent special howev clearli mrp mention it2 went market bought much better cabinet inr200 instal well technician realli adam drill two requir hole top drill one top one bottom kept spare screw bought half hour argument final drill requir hole kept cuss wast time assist person repres servic agenc wellthi whole process took two hour complet lot argument worst instal experi life farbottomlin pleas avail call free instal servic amazon scam instead call acer support job much betteraft use 2 month pro conspro 1 great pictur qualiti awesome2 black good adjustable3 sound 30db good4 look great thin besel5 remot come favorit ott buttons6 content upscal goodcons1 remot could better cant use dth remot turn televisison set top box2 remot oper bit complex3 motion technolog great notic blur watch move ballson ott decreas switch dthoveral nice buy price point think get fairli better pictur qualiti sound satisfi productproduct good pictur qualiti good product price 25w sound applic run smoothli 3 month older issu yet run smoothlyy get decent featur price pay screen resolut might set back may find pixal overal goodi amaz pictur qualiti 720p hd readi tv truli amaz panel found suitabl view distanc 6 10 feet nearer may look crisp farther feel like small size speaker also good price get loud without distort howev sinc speaker downward fire experi vari base whether tv wall mount kept standth remot good voic search work well tv start take long time opinion compar 32 inch tv henc know stand among peers5 ghz wifi work well even across wall neg aspect face wrt experi use bluetooth headphonesearphon firstli connect sometim doesnt happen automat restart mean remov rediscov devic thru menu simpl secondli signal seem weak even distanc 8 feet front tv signal break even move head 23 incheshowev still super happi tv got 8k launch offer total worth recommend sideat price range11499it good qualiti product marketac work sound qualiti improv otherwis okpictur qualiti realli impressivewifi connect goodeasi installboderless screen design premium also googl voic support goodsometim laggingno major issu found tvjust go itvellu money good productveri nice productsav money,Positive,0.7552518654106176,0.6894345973489102,0.729969024360961,0.6948679323975707
0.034 0.823 0.143 0.9943 reviewcont final aue60 55 visit croma vijay sale check tv similar model featur pictur qualiti told aue60 aue70th model list crystal 4k 4k pro ecommerc exclus model avail offlin shown au7700 processor panel featur list 65k 55 version like pictur qualiti decid ill get aue60 sinc share much au7700 save 20kwhi went aue60 vs aue70 knew wouldnt need voic assist want save 3k knew even want voic assist could plug fire tvmi tv box get featur later deliveri pretti hassl free deliveri execut unload tv room ask open box inspect tv physic damag samsung technician came hour later instal gave demosoundp review sound speaker appar bad case found satisfactori wall mount 10x12ft room tv speaker sound better compar bose soundlink speaker connect via bluetoothpictureth panel great noth worth rave gray uniform isnt greati gray tone wont perfectli uniform across whole panel therel darker zone toward edgescorn base backlight placement black arent perfectli black theyr brighter youd expect va panel isnt notic room lit backlight bleed color good id like panel get notic bright tast even bright turn 40 720p content watchabl 8ft 1080p goodid say better expect 4k well 4kconnectivityi 35 mb broadband connect content stream 4k avail without stutter tv bluetooth 50 work tw neckband earphon finei use oppo enco w51 boat rockerz 330 there notic latenc volum control remot itselfapp featuresha standard slew stream app need netflix hotstar prime appl tv youtub stream 4k content except hotstar stream 4k time 1080p still watchabl realli deal breaker dolbi vision support made peac consid fact 99 budget tv market cant produc contrast youd expect dv content anyway care get hdr hdr content definit better look nonhdr one term color vibranc plan use tv without cabl tv come channel like republ tv bloomberg 9xm etc stream 1080p great bonu haveremoteveri basic rf remot unlik bluetooth one new tv remot look pretti sleek stylish that biggest gripe type search thing within app pain behind youll need use dpad navig onscreen keyboard control tv use samsung smartth app guess cant even use phone keyboard type control app someth ad updat yetattach pictur 4k content resolut might get scale submit review still get idea tv designlook panel color contrast etcid say im realli happi given chanc wouldnt chang decis samsung tv end day produc decent pictur last coupl year expect overlook con id highli recommend tv expect next tvplace order 18th dec22 receiv defect product updat amazon servic replac new product today271222wil post long term reviewpro pictur qualiti design thin n bezel lesscon sound bit okayupsacl sd channelsov satisfiedhav use sinc month nowpictur qualiti amaz 455a alway instal servic samsung seemless 55smart featur good model dont voic recognit dont requir fine 45audio qualiti good clear loud suffici instal big hall also lack basepurchas sound bar separ buy modelbut pictur qualiti okokbest tv product given price rangevalu money samsung alway goodvalu money product,Positive,0.7344886233174186,0.5013656775756576,0.5502160624539724,0.6246441216638569
0.044 0.612 0.343 0.9896 reviewcont best qualityth product look originallik perfectli work oneplu 8t good typec c buy recommend companiesit good product yet reliabl durabl cabl get connectedc good support 65 w fast charg use cabl one plu 8t mobil phone cabl also speed transfer data cabl price also low thank seller provid best qualiti durabl cabl low price happi say cabl allrounderth product work fine got good priceflex tough best workand also samsung m31 mobil fast chargingi bought cabl noth phone 1 amaz fast charg work well ive tri also samsung mobil result fabul thanksiniti impress good support ulatra fast charg oneplu 9 pro,Positive,0.7405965926969301,0.5086111739149505,0.863866742440611,0.8080356211100415
0.0 0.773 0.227 0.8271 reviewcont look durabl charg fine toono complainscharg realli fast good producttil satisfi qualitythi good product charg speed slower origin iphon cablegood qualiti would recommendhttpsmmediaamazoncomimagesi81f1zghlsy88jpgproduct work well till date issuec also sturdi enoughhav ask replac compani samevalu money,Positive,0.7897795486441412,0.7182386252840254,0.6937320634184605,0.6952864852004984
0.0 0.841 0.159 0.7717 reviewcont work fine window 10 old comput instal new system window 11overal good itemeasi instal ok signalthi use accesd wifi connect desk top tv work finelikegood product satisfi performanceit work devic driver could instal even work linux system reason bought simpli didnt get solv though return work comput without issu,Neutral,0.7951525118660776,0.6898102020749423,0.8767201101686767,0.7064030842617851
0.077 0.733 0.19 0.9922 reviewcont oneplu tv great want afford middl rang featur tv got offer total worth itpros1 sound awesom 100 satisfi qualiti sound dolbi audio 20w speaker realli great sure afford tv2 size slim slim look stylish light weight handi install3 easi instal mount wall4 tye softwar instal set easi anyon home5 get integr mobil app remot wifi network quickli easily6 overal sign process app instal quick automatic7 support smart featur like netflix prime youtub easili instal signin start use quickly8 also easi scan setup box channel start view themcons1 pictur qualiti 776p averag clear worth price rang ill complaint cost tv afford qualiti justified2 bluetooth wifi connect disconnect sometim caus issu encount disconnect issu reset complet devic complet sign againrest good love product feel worth order look someth medium rang need old parent dont extens smart use 100 go thisif want use lot smart featur ott platform watch movi sport go better version full hd 4k qualiti tv give good experi sport due less pictur qualiti good daili famili show tv channelson last thing want express im ver disappoint thisi got order deliv friday schedul instal saturday nobodi turn day reschedul tuesday morn even today nobodi turn got call amazon reschedul tuesday even still nobodi turn upthi bad irrespons servic oneplu amazon im disappoint servic highli critic behavior compani alway take care custom satisfact fail thiswhat guy expect us wait 5 6 day get tv instal even deliv wait guy come mani day even im smart tv deliv home wait enjoy guy done job properlyat least keep decenc respect custom pay big amount order big item compani take care money spent worth face issu highli disappoint behavior servicegood productconnect fasterbut perform littl bit slowerth biggest problem face dont aux cabl im abl connect sound barth hdmi port useless wont work soi connect via bluetooth problem wont connect automat everytim tv need connect manual basic featur provid tv anoth drawback fast begin 4 month super laggi even updat sameyeaa price rang pictur qualiti outstandingthat allgood qualiti pictur volum littl bit low product nice budget friendli im happi day tv perform slowli remot sentencethank amazon oneplus1 sound good2 easi installation3 slim less weight4 voic recognit goodlikebudgetfriendlydislikewifi connect rang poormani time get disconnectedcolor depth good,Positive,0.814389808411559,0.5848203957802075,0.5106547199134361,0.7222290524410697
0.041 0.724 0.236 0.8591 reviewcont good productlong wirecharg goodnicei bought cabl rs339 worthi product price test variou charger adapt 33w 18w support fast charg wellgoodoki got good price sale amazon product use warranti warranti need go far practic cost mine micro type c connector stop work day onlyi like product,Positive,0.7977388801661338,0.6919662621002453,0.5550934169285,0.7283280866700285
0.0 0.671 0.329 0.9447 reviewcont connector job finepackag arriv time work good valu moneygood buyhttpsmmediaamazoncomimageswwebp402378t1imagesi61yx8qeucglsy88jpgit great valu although wire came fold unti untangl job well price couldnt ask morenic product good qualityim use sinc long time never disappoint must buy good plastic qualiti valu money,Positive,0.7487964161643543,0.78041672840349,0.8201446670875197,0.6612171461552768
0.039 0.837 0.123 0.969 reviewcont tv look fine howev see lag select applic amazon prime etc didnt instal new appsreceiv tv timegood thing tv tcl1 quick respons tv deliv call custom care instal within 2 hour technician arriv instal tv receiv call back custom care gather experi ping whatsapp futur encount issu quick help provided2 qualiti qualiti tv good watch content app max resolut support tv ie 1080p3 steal deal gif sale receiv tv 13299 wow price4 sound qualiti good5 android 11 good extra featur find benefici compar old android 9 tv voic search featur search content anoth app also give permiss work android 9 tv6 bluetooth remot extra featur bought tv alreadi tcl s6500 32 inch model back 2018 launch tv work flawlessli sinc encount issu bought brand tv requir second tvimprov 1 bluetooth remot app button remot instead tcl menu previou android s6500 tv due move extra click annoy parent use2 bluetooth remot provid extra button move directli youtub netflix tcl channel prime guard media instead custom provid configur button other app per person use button guard media tcl channel useless button3 android tv come atleast 15gb 1 gb variant tv littl slow alreadi mani preinstal tcl app cannot remov tv experi littl bit slow howev buy model know limit alreadi use 15 gb ram old variant brandoth featur also con alreadi mention descript user awar buy like one point 31 star remov point 1 point 3 make fluid experi use android tv watch content appsgood valu almost app r abl downloadless weight pretti valuabl budget even custom support also avail timelikegood one price thank amazonveri good producthttpsmmediaamazoncomimageswwebp402378t1imagesi61fopdjvelsy88jpg,Positive,0.7364544056047186,0.5838066049980419,0.7950015900593479,0.7783999977884424
0.0 0.858 0.142 0.7003 reviewcont work nice oksahi pais ke hisab se sahi kam karta haiso wifi adapt work well cd instal howev self instal without cd show instal wasnt complet even though ask secur password restart laptopit worth moneyokay workinggoodvalu producgood usb wifi dongl home offic work,Neutral,0.7765562777838642,0.8343690372710795,0.7796461170697981,0.7953621069136239
0.056 0.747 0.197 0.8225 reviewcont valu money satisfiedgoodrequir replac replac one goodgood pair connectivitygot use remot see pic back button discolor sinc work urgent need remot return share peopl stay awar thisedit request replac replac one look goodalmost look like origin brand mark missingwork fine tv good compatibilityal featur work fine expectedbcuz vfm product mework fine buyit work expens remot control waterproof pleas make waterproof ill pay even 1500,Positive,0.8045107028371946,0.7289143052827558,0.7483649685573656,0.6935079585757911
0.04 0.799 0.162 0.7717 reviewcont product nicedec charg cabl price carri data also retractor great within use stop retract unless hold end tri pull issu chargingjust receiv product seem good got black colour product check three type cabl head durabl known regular use seem worth valuegood productthi use product evereveri thing okgood,Neutral,0.7674006440475143,0.7061690761405162,0.6822234717949391,0.8333941191675842
0.05 0.765 0.186 0.9774 reviewcont good look amd work finei brought primarili lenovo laptop window 11 one usb 3 port ethernet slot one cconnector portwhil offic immedi purchas tplink ue330 3port usb hub gigabit ethernet adapt use ethernet connect offic network simultan use usb port hub connect wireless mous one port extern harddisk continu gave problem connect mous hdd got error like usb devic detect etc till point refus detect mouseat home use hub connect extern hdd two number work fine moment tri return product sinc got deliv mumbai offic return home karnataka refus process return differ cityright work fine sinc need ethernet homespe wirelessi use sinc restrict systemi use hp dell laptop compat plug play easi usegood productit work perfectlya trust reliabl brand conveni design slot fold cabl work work well everi timehowev made 2 strang design decis take point satisfact use product1 bright white light product keep flash connect activ huge annoy im work night2 cabl flat like doubleedg sword one hand come handi fold redact bodi hidden use laptop adapt visibl flat cabl fold sideway look uglyth product wouldv perfect 55 tp link didnt make strang design decis hope help thank,Positive,0.7420127814033443,0.6146011211639704,0.744375759676777,0.8989720278136493
0.038 0.705 0.257 0.926 reviewcont goodqual cabl good fast charg custom care support helpfulsimpli best cabl work realli well fast charg brickdont buy problem loos pinit pin orogin iphon pinbut wire qualiti goodif want take thatit took 2 month thier pin breakawesom charg wireawesom qualiti fast chargingth product work fine abl deliv fast charg connect 20w charger cabl durabl unlik appl oe cabl,Positive,0.7769831552121418,0.8088034393883826,0.8077952886822359,0.544256100717403
